date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,_nonnull_cnt,_nonnull_frac,_key,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_235_normalized,smart_235_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_168_normalized,smart_168_raw,smart_170_normalized,smart_170_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_218_normalized,smart_218_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_18_normalized,smart_18_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_169_normalized,smart_169_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_178_normalized,smart_178_raw,smart_180_normalized,smart_180_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_234_normalized,smart_234_raw,smart_245_normalized,smart_245_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw
2017-07-06,Z68WT23ST,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,2161.0,100.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,94.0,2716.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,217.0,100.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,94.0,2717.0,100.0,0.0,100.0,0.0,,,100.0,266.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-07-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-06,175PP3JCT,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1468.0,100.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,94.0,2720.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,100.0,237.0,100.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,94.0,2720.0,100.0,0.0,100.0,0.0,,,100.0,248.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-07-06.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-01,177QT3DWT,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1455.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,603.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,1803.0,100.0,34.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,99.0,597.0,100.0,0.0,100.0,0.0,,,100.0,263.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-08-01.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-01,176FT01VT,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1475.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,1103.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,1962.0,100.0,34.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,98.0,1095.0,100.0,0.0,100.0,0.0,,,100.0,259.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-08-01.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-01,175PP3J6T,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1473.0,100.0,6.0,100.0,0.0,100.0,0.0,100.0,0.0,92.0,3344.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,100.0,337.0,100.0,27.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,92.0,3344.0,100.0,0.0,100.0,0.0,,,100.0,271.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-08-01.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-26,175PP3IQT,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1514.0,100.0,6.0,100.0,0.0,100.0,0.0,100.0,0.0,93.0,3199.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,100.0,288.0,100.0,31.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,93.0,3199.0,100.0,0.0,100.0,0.0,,,100.0,257.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-07-26.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-26,176FT02NT,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1458.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,962.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,1911.0,100.0,29.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,98.0,956.0,100.0,0.0,100.0,0.0,,,100.0,270.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-07-26.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-26,176FT02UT,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1520.0,100.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,962.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,1953.0,100.0,29.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,98.0,955.0,100.0,0.0,100.0,0.0,,,100.0,272.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-07-26.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-05,176FT02UT,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1520.0,100.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,1202.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,1953.0,100.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,98.0,1194.0,100.0,0.0,100.0,0.0,,,100.0,272.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-08-05.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-24,177QT3DOT,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1203.0,100.0,8.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,1161.0,100.0,0.0,,,100.0,8.0,,,,,,,,,,,,,,,,,,,100.0,2.0,100.0,1.0,100.0,2203.0,100.0,38.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,98.0,1155.0,100.0,0.0,100.0,0.0,,,100.0,253.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-08-24.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-09,176FT028T,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1496.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,554.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,1963.0,100.0,36.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,99.0,547.0,100.0,0.0,100.0,0.0,,,100.0,261.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-07-09.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-09,175PP3IQT,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1514.0,100.0,6.0,100.0,0.0,100.0,0.0,100.0,0.0,94.0,2792.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,100.0,273.0,100.0,35.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,94.0,2792.0,100.0,0.0,100.0,0.0,,,100.0,258.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-07-09.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-09,175PP3JCT,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1468.0,100.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,94.0,2792.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,100.0,237.0,100.0,36.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,94.0,2792.0,100.0,0.0,100.0,0.0,,,100.0,248.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-07-09.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-21,177QT3EDT,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1483.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,457.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,4035.0,100.0,38.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,99.0,445.0,100.0,0.0,100.0,0.0,,,100.0,267.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-08-21.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-21,176FT02NT,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1458.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,1582.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,1913.0,100.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,97.0,1575.0,100.0,0.0,100.0,0.0,,,100.0,277.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-08-21.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-21,176FT01VT,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1475.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,1582.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,1964.0,100.0,33.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,97.0,1575.0,100.0,0.0,100.0,0.0,,,100.0,274.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-08-21.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-20,175PP3IST,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1480.0,100.0,9.0,100.0,0.0,100.0,0.0,100.0,0.0,91.0,3794.0,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,2.0,100.0,560.0,100.0,33.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,91.0,3794.0,100.0,0.0,100.0,0.0,,,100.0,258.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-08-20.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-20,177QT3EWT,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1493.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,433.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,4126.0,100.0,42.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,99.0,421.0,100.0,0.0,100.0,0.0,,,100.0,259.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-08-20.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-20,177QT3DQT,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1506.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,1052.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,1775.0,100.0,39.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,98.0,1046.0,100.0,0.0,100.0,0.0,,,100.0,260.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-08-20.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-18,Z68WT23ST,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,2161.0,100.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,91.0,3741.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,251.0,100.0,35.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,91.0,3742.0,100.0,0.0,100.0,0.0,,,100.0,262.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-08-18.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-18,176FT02NT,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1458.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,1496.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,1913.0,100.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,97.0,1490.0,100.0,0.0,100.0,0.0,,,100.0,277.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-08-18.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-18,175PP3J6T,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1483.0,100.0,7.0,100.0,0.0,100.0,0.0,100.0,0.0,91.0,3744.0,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,100.0,415.0,100.0,34.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,91.0,3745.0,100.0,0.0,100.0,0.0,,,100.0,252.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-08-18.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-17,Z68WT23ST,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,2161.0,100.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,91.0,3717.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,250.0,100.0,35.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,91.0,3718.0,100.0,0.0,100.0,0.0,,,100.0,262.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-08-17.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-17,176FT02NT,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1458.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,1484.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,1913.0,100.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,97.0,1478.0,100.0,0.0,100.0,0.0,,,100.0,277.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-08-17.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-17,176FT02UT,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1520.0,100.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,97.0,1484.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,1960.0,100.0,29.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,97.0,1477.0,100.0,0.0,100.0,0.0,,,100.0,271.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-08-17.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-01,175PP3IQT,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1514.0,100.0,6.0,100.0,0.0,100.0,0.0,100.0,0.0,94.0,2603.0,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,100.0,261.0,100.0,32.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,94.0,2602.0,100.0,0.0,100.0,0.0,,,100.0,258.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-07-01.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-01,175PP3JCT,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1468.0,100.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,94.0,2601.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,100.0,236.0,100.0,29.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,94.0,2601.0,100.0,0.0,100.0,0.0,,,100.0,255.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-07-01.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-04,175PP3JCT,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1468.0,100.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,92.0,3415.0,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,100.0,257.0,100.0,30.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,0.0,92.0,3415.0,100.0,0.0,100.0,0.0,,,100.0,261.0,100.0,0.0,,,,,,,,,,,,,,,53,0.5520833333333334,data_Q3_2017/2017-08-04.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-03,18K0A02PF97G,TOSHIBA MG07ACA14TA,14000519643136,0,100.0,0.0,100.0,0.0,100.0,8009.0,100.0,3.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,632.0,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,100.0,158.0,100.0,23.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,119668738.0,99.0,574.0,100.0,0.0,100.0,0.0,,,100.0,592.0,100.0,0.0,,,,,,,,,,,,,,,57,0.5181818181818182,data_Q3_2018/2018-07-03.csv,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-03,18K0A038F97G,TOSHIBA MG07ACA14TA,14000519643136,0,100.0,0.0,100.0,0.0,100.0,7904.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,632.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1.0,100.0,152.0,100.0,20.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,83886081.0,99.0,577.0,100.0,0.0,100.0,0.0,,,100.0,588.0,100.0,0.0,,,,,,,,,,,,,,,57,0.5181818181818182,data_Q3_2018/2018-07-03.csv,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-03,18J0A004F97G,TOSHIBA MG07ACA14TA,14000519643136,0,100.0,0.0,100.0,0.0,100.0,7857.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,634.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,1.0,100.0,153.0,100.0,21.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,286130177.0,99.0,577.0,100.0,0.0,100.0,0.0,,,100.0,587.0,100.0,0.0,,,,,,,,,,,,,,,57,0.5181818181818182,data_Q3_2018/2018-07-03.csv,95.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-26,18K0A03NF97G,TOSHIBA MG07ACA14TA,14000519643136,0,100.0,0.0,100.0,0.0,100.0,8048.0,100.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,98.0,1179.0,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,161.0,100.0,20.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,100.0,220332033.0,98.0,1124.0,100.0,0.0,100.0,0.0,,,100.0,596.0,100.0,0.0,,,,,,,,,,,,,,,57,0.5181818181818182,data_Q3_2018/2018-07-26.csv,99.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
